#,Time,Latitude,Longitude,Lap Lenght,Garmin Lap Lenght,Distance,Garmin Distance,Garmin Lap Delta,Garmin Total Delta
589,1358068598,45.672811,9.278104,0.003129,0.003120,7.895550,7.911750,-0.268711,0.205183
590,1358068602,45.672731,9.278014,0.011298,0.011430,7.906847,7.923180,1.173384,0.206566
591,1358068603,45.672713,9.277979,0.003397,0.003400,7.910244,7.926580,0.087279,0.206515
592,1358068607,45.672610,9.277878,0.013842,0.013880,7.924086,7.940460,0.276315,0.206637
593,1358068613,45.672480,9.277760,0.017113,0.017190,7.941198,7.957650,0.452530,0.207167
594,1358068618,45.672369,9.277658,0.014625,0.014630,7.955823,7.972280,0.032476,0.206846
595,1358068625,45.672207,9.277491,0.022295,0.022260,7.978119,7.994540,-0.157365,0.205828
596,1358068627,45.672160,9.277453,0.005929,0.005920,7.984048,8.000460,-0.155067,0.205560
597,1358068630,45.672095,9.277383,0.009103,0.009110,7.993151,8.009570,0.077022,0.205414
598,1358068636,45.671946,9.277248,0.019538,0.019580,8.012689,8.029150,0.213135,0.205432
599,1358068642,45.671811,9.277117,0.018152,0.018180,8.030842,8.047330,0.152711,0.205313
600,1358068648,45.671670,9.276968,0.019508,0.019530,8.050350,8.066860,0.110951,0.205085
601,1358068653,45.671544,9.276840,0.017145,0.017160,8.067495,8.084020,0.085609,0.204831
602,1358068658,45.671405,9.276706,0.018690,0.018730,8.086185,8.102750,0.213201,0.204850
603,1358068664,45.671242,9.276593,0.020133,0.020160,8.106318,8.122910,0.136449,0.204680
604,1358068665,45.671217,9.276572,0.003170,0.003150,8.109488,8.126060,-0.634943,0.204352
605,1358068672,45.671061,9.276464,0.019330,0.019460,8.128818,8.145520,0.674449,0.205470
606,1358068676,45.670980,9.276468,0.008945,0.009020,8.137763,8.154540,0.836350,0.206163
607,1358068682,45.670839,9.276504,0.016000,0.015970,8.153763,8.170510,-0.189095,0.205388
608,1358068687,45.670714,9.276530,0.013973,0.014030,8.167736,8.184540,0.410457,0.205739
609,1358068692,45.670602,9.276566,0.012770,0.013020,8.180506,8.197560,1.955052,0.208469
610,1358068697,45.670482,9.276547,0.013429,0.013950,8.193935,8.211510,3.880025,0.214487
611,1358068702,45.670338,9.276517,0.016211,0.016340,8.210145,8.227850,0.797698,0.215638
612,1358068708,45.670182,9.276477,0.017582,0.017610,8.227727,8.245460,0.163365,0.215526
613,1358068712,45.670052,9.276437,0.014832,0.014800,8.242559,8.260260,-0.220116,0.214742
614,1358068717,45.669923,9.276397,0.014641,0.014610,8.257200,8.274870,-0.206644,0.213995
615,1358068722,45.669767,9.276299,0.019025,0.019110,8.276225,8.293980,0.449388,0.214536
616,1358068727,45.669653,9.276326,0.012836,0.013539,8.289061,8.307520,5.473808,0.222681
617,1358068729,45.669614,9.276325,0.004337,0.004601,8.293399,8.312120,6.066741,0.225737
618,1358068732,45.669591,9.276286,0.003898,0.004420,8.297296,8.316540,13.401411,0.231927
619,1358068734,45.669571,9.276238,0.004403,0.004380,8.301700,8.320920,-0.535616,0.231519
620,1358068736,45.669527,9.276211,0.005318,0.005240,8.307018,8.326160,-1.471149,0.230429
621,1358068738,45.669468,9.276233,0.006729,0.006689,8.313747,8.332850,-0.583379,0.229771
622,1358068743,45.669362,9.276362,0.015506,0.015971,8.329253,8.348820,2.995739,0.234920
623,1358068747,45.669238,9.276369,0.013730,0.013660,8.342983,8.362480,-0.510023,0.233694
624,1358068752,45.669108,9.276413,0.014943,0.014909,8.357926,8.377390,-0.223114,0.232877
625,1358068757,45.668977,9.276481,0.015459,0.015440,8.373385,8.392830,-0.117474,0.232230
626,1358068758,45.668952,9.276492,0.002926,0.002910,8.376310,8.395740,-0.536436,0.231962
627,1358068762,45.668852,9.276553,0.012135,0.012330,8.388445,8.408070,1.610908,0.233957
628,1358068766,45.668789,9.276512,0.007625,0.008210,8.396070,8.416280,7.677545,0.240716
629,1358068771,45.668764,9.276306,0.016222,0.016310,8.412291,8.432590,0.541906,0.241297
630,1358068776,45.668755,9.276125,0.014113,0.014170,8.426405,8.446760,0.400483,0.241564
631,1358068779,45.668728,9.276018,0.008862,0.008980,8.435267,8.455740,1.337693,0.242715
632,1358068780,45.668701,9.275991,0.003604,0.003609,8.438870,8.459350,0.154923,0.242678
633,1358068784,45.668588,9.275978,0.012626,0.012811,8.451496,8.472160,1.462523,0.244500
634,1358068788,45.668482,9.276052,0.013088,0.012880,8.464584,8.485040,-1.589382,0.241665
635,1358068791,45.668390,9.276113,0.011291,0.011170,8.475875,8.496210,-1.073034,0.239913
636,1358068793,45.668335,9.276136,0.006459,0.006460,8.482334,8.502670,0.013223,0.239741
637,1358068798,45.668206,9.276235,0.016179,0.016150,8.498513,8.518820,-0.175851,0.238949
638,1358068804,45.668045,9.276346,0.019879,0.019880,8.518392,8.538700,0.006583,0.238407
639,1358068811,45.667872,9.276502,0.022743,0.022910,8.541134,8.561610,0.736108,0.239732
640,1358068816,45.667784,9.276698,0.018146,0.018159,8.559281,8.579770,0.070686,0.239374
641,1358068820,45.667701,9.276827,0.013571,0.013681,8.572851,8.593450,0.811434,0.240280
642,1358068825,45.667580,9.276970,0.017505,0.017550,8.590357,8.611000,0.254169,0.240308
643,1358068831,45.667419,9.277121,0.021424,0.021580,8.611781,8.632580,0.727000,0.241519
644,1358068835,45.667308,9.277207,0.014008,0.013990,8.625789,8.646570,-0.124519,0.240924
645,1358068840,45.667218,9.277314,0.012953,0.013140,8.638742,8.659710,1.439463,0.242721
646,1358068841,45.667208,9.277355,0.003419,0.003430,8.642161,8.663140,0.317029,0.242751
647,1358068844,45.667179,9.277459,0.008647,0.008811,8.650808,8.671950,1.886067,0.244394
648,1358068846,45.667137,9.277493,0.005383,0.005390,8.656191,8.677340,0.122718,0.244318
649,1358068848,45.667083,9.277521,0.006339,0.006340,8.662531,8.683680,0.006067,0.244143
650,1358068852,45.666973,9.277574,0.012955,0.012950,8.675486,8.696630,-0.038778,0.243721
651,1358068858,45.666814,9.277652,0.018690,0.018880,8.694176,8.715510,1.015554,0.245380
652,1358068863,45.666663,9.277733,0.017853,0.017880,8.712029,8.733390,0.152847,0.245191
653,1358068869,45.666510,9.277813,0.018202,0.018400,8.730230,8.751790,1.090429,0.246953
654,1358068873,45.666402,9.277881,0.013090,0.013210,8.743321,8.765000,0.913165,0.247950
655,1358068879,45.666235,9.277975,0.019896,0.019950,8.763217,8.784950,0.270242,0.248001
656,1358068884,45.666107,9.278048,0.015340,0.015430,8.778557,8.800380,0.587781,0.248595
657,1358068889,45.665988,9.278088,0.013621,0.013700,8.792178,8.814080,0.579136,0.249107
658,1358068894,45.665862,9.278126,0.014300,0.014350,8.806478,8.828430,0.348216,0.249268
659,1358068899,45.665730,9.278158,0.014899,0.014880,8.821377,8.843310,-0.129263,0.248628
660,1358068905,45.665588,9.278197,0.016109,0.016200,8.837486,8.859510,0.564912,0.249205
661,1358068909,45.665491,9.278228,0.011047,0.011150,8.848533,8.870660,0.939693,0.250067
662,1358068915,45.665343,9.278282,0.017023,0.017109,8.865556,8.887770,0.504847,0.250556
663,1358068921,45.665185,9.278347,0.018276,0.018280,8.883833,8.906050,0.022024,0.250086
664,1358068924,45.665109,9.278328,0.008601,0.009220,8.892433,8.915270,7.197637,0.256806
665,1358068925,45.665088,9.278298,0.003260,0.003261,8.895693,8.918530,0.036839,0.256725
666,1358068928,45.665055,9.278177,0.010104,0.010120,8.905797,8.928650,0.161087,0.256616
667,1358068929,45.665039,9.278135,0.003693,0.003699,8.909490,8.932350,0.170767,0.256581
668,1358068933,45.665005,9.277990,0.011881,0.011940,8.921371,8.944290,0.497746,0.256902
669,1358068939,45.664935,9.277747,0.020439,0.020570,8.941810,8.964860,0.642821,0.257784
670,1358068944,45.664874,9.277560,0.016016,0.016090,8.957825,8.980950,0.463984,0.258153
671,1358068949,45.664797,9.277338,0.019274,0.019270,8.977099,9.000220,-0.023790,0.257548
672,1358068956,45.664718,9.277072,0.022484,0.022500,8.999583,9.022720,0.071009,0.257081
673,1358068962,45.664631,9.276867,0.018626,0.018880,9.018210,9.041600,1.362240,0.259364
674,1358068968,45.664554,9.276637,0.019779,0.019891,9.037988,9.061490,0.565789,0.260035
675,1358068973,45.664488,9.276423,0.018230,0.018250,9.056218,9.079740,0.111841,0.259736
676,1358068979,45.664424,9.276153,0.022089,0.021649,9.078307,9.101390,-1.991819,0.254258
677,1358068983,45.664392,9.275971,0.014635,0.014580,9.092942,9.115970,-0.372147,0.253250
678,1358068988,45.664302,9.275761,0.019140,0.019290,9.112082,9.135260,0.784486,0.254366
679,1358068994,45.664179,9.275572,0.020052,0.020150,9.132134,9.155410,0.489972,0.254883
680,1358068995,45.664142,9.275554,0.004317,0.004320,9.136451,9.159730,0.077628,0.254799
681,1358069000,45.664007,9.275509,0.015465,0.015600,9.151916,9.175330,0.867748,0.255835
682,1358069006,45.663881,9.275451,0.014742,0.014740,9.166659,9.190070,-0.014351,0.255400
683,1358069011,45.663769,9.275329,0.015599,0.015910,9.182257,9.205980,1.995757,0.258357
684,1358069018,45.663662,9.275113,0.020601,0.020630,9.202858,9.226610,0.141767,0.258096
685,1358069025,45.663586,9.274899,0.018623,0.018729,9.221481,9.245340,0.572397,0.258731
686,1358069031,45.663567,9.274659,0.018774,0.018891,9.240255,9.264230,0.622891,0.259471
687,1358069035,45.663548,9.274475,0.014451,0.014569,9.254705,9.278800,0.821993,0.260349
688,1358069041,45.663506,9.274213,0.020891,0.020950,9.275597,9.299750,0.281330,0.260396
689,1358069046,45.663468,9.273975,0.018974,0.019070,9.294571,9.318820,0.506485,0.260899
690,1358069050,45.663453,9.273796,0.013980,0.014069,9.308551,9.332890,0.637328,0.261464
691,1358069055,45.663420,9.273591,0.016431,0.016511,9.324982,9.349400,0.484696,0.261857
692,1358069060,45.663385,9.273369,0.017632,0.017710,9.342615,9.367110,0.440322,0.262194
693,1358069065,45.663334,9.273183,0.015556,0.015649,9.358170,9.382760,0.601365,0.262758
694,1358069072,45.663269,9.272930,0.020896,0.020971,9.379066,9.403730,0.359647,0.262974
695,1358069078,45.663226,9.272733,0.016059,0.016109,9.395125,9.419840,0.312794,0.263059
696,1358069083,45.663192,9.272548,0.014888,0.014950,9.410013,9.434790,0.418219,0.263304
697,1358069089,45.663126,9.272296,0.020860,0.020930,9.430873,9.455720,0.332515,0.263457
698,1358069095,45.663086,9.272046,0.019951,0.020070,9.450824,9.475790,0.599930,0.264168
699,1358069099,45.663059,9.271925,0.009856,0.009950,9.460680,9.485740,0.956260,0.264889
700,1358069104,45.663013,9.271783,0.012168,0.012220,9.472847,9.497960,0.428942,0.265099
701,1358069109,45.662971,9.271627,0.013035,0.013100,9.485882,9.511060,0.495791,0.265416
702,1358069114,45.662915,9.271470,0.013639,0.013681,9.499522,9.524740,0.302997,0.265470
703,1358069120,45.662829,9.271274,0.018004,0.018109,9.517526,9.542850,0.583410,0.266072
704,1358069125,45.662762,9.271104,0.015209,0.015261,9.532735,9.558110,0.339760,0.266189
705,1358069131,45.662706,9.270866,0.019486,0.019630,9.552221,9.577740,0.739232,0.267154
706,1358069136,45.662634,9.270697,0.015367,0.015729,9.567588,9.593470,2.362020,0.270519
707,1358069140,45.662576,9.270576,0.011415,0.011370,9.579002,9.604840,-0.390619,0.269731
708,1358069145,45.662506,9.270420,0.014418,0.014480,9.593421,9.619320,0.431271,0.269974
709,1358069152,45.662390,9.270215,0.020533,0.020739,9.613953,9.640060,1.006966,0.271548
710,1358069157,45.662346,9.270050,0.013698,0.013471,9.627651,9.653530,-1.658430,0.268802
711,1358069163,45.662256,9.269864,0.017562,0.017689,9.645213,9.671220,0.728048,0.269638
712,1358069168,45.662183,9.269686,0.016012,0.015990,9.661224,9.687210,-0.133923,0.268969
713,1358069174,45.662108,9.269458,0.019607,0.019920,9.680831,9.707130,1.598200,0.271661
714,1358069179,45.662035,9.269249,0.018140,0.018190,9.698970,9.725320,0.280291,0.271678
715,1358069184,45.661994,9.269016,0.018706,0.018859,9.717676,9.744180,0.821323,0.272736
716,1358069189,45.661933,9.268800,0.018083,0.018130,9.735759,9.762310,0.259112,0.272710
717,1358069195,45.661865,9.268562,0.019986,0.020030,9.755746,9.782340,0.219436,0.272601
718,1358069201,45.661818,9.268280,0.022494,0.023290,9.778240,9.805630,3.536815,0.280110
719,1358069207,45.661856,9.268002,0.022087,0.022250,9.800327,9.827880,0.740192,0.281147
720,1358069212,45.661857,9.267748,0.019685,0.020170,9.820011,9.848050,2.463646,0.285522
721,1358069217,45.661861,9.267492,0.019953,0.020200,9.839965,9.868250,1.237775,0.287453
722,1358069223,45.661859,9.267187,0.023672,0.023720,9.863637,9.891970,0.202400,0.287249
723,1358069228,45.661841,9.266959,0.017820,0.017980,9.881456,9.909950,0.902575,0.288359
724,1358069233,45.661796,9.266725,0.018913,0.018810,9.900369,9.928760,-0.547008,0.286763
725,1358069238,45.661768,9.266494,0.018170,0.018410,9.918539,9.947170,1.321768,0.288659
726,1358069243,45.661778,9.266249,0.019128,0.018960,9.937668,9.966130,-0.880984,0.286407
727,1358069248,45.661755,9.265977,0.021261,0.021370,9.958929,9.987500,0.512696,0.286891
728,1358069249,45.661754,9.265922,0.004254,0.004260,9.963183,9.991760,0.131046,0.286824
729,1358069251,45.661759,9.265811,0.008639,0.008630,9.971822,10.000390,-0.109014,0.286481
730,1358069253,45.661776,9.265724,0.007060,0.007110,9.978882,10.007500,0.715279,0.286784
731,1358069256,45.661760,9.265578,0.011432,0.011450,9.990314,10.018950,0.160142,0.286640
732,1358069262,45.661755,9.265287,0.022662,0.022810,10.012976,10.041760,0.652550,0.287468
733,1358069268,45.661715,9.265041,0.019600,0.019690,10.032576,10.061450,0.459316,0.287803
734,1358069273,45.661620,9.264883,0.016232,0.016620,10.048808,10.078070,2.389159,0.291198
735,1358069278,45.661533,9.264683,0.018269,0.018380,10.067077,10.096450,0.609387,0.291775
736,1358069282,45.661472,9.264524,0.014093,0.014240,10.081170,10.110690,1.042089,0.292824
737,1358069288,45.661366,9.264275,0.022633,0.022699,10.103803,10.133390,0.292700,0.292824
738,1358069293,45.661282,9.264060,0.019119,0.019181,10.122922,10.152570,0.322721,0.292880
739,1358069297,45.661210,9.263878,0.016305,0.016359,10.139227,10.168930,0.335871,0.292949
740,1358069303,45.661105,9.263615,0.023514,0.023580,10.162741,10.192510,0.281011,0.292922
741,1358069308,45.661023,9.263390,0.019755,0.019840,10.182496,10.212350,0.430984,0.293190
742,1358069312,45.660949,9.263201,0.016786,0.016820,10.199281,10.229170,0.206658,0.293047
743,1358069316,45.660874,9.263020,0.016440,0.016480,10.215721,10.245650,0.244797,0.292970
744,1358069321,45.660795,9.262810,0.018470,0.018560,10.234192,10.264210,0.483210,0.293313
745,1358069326,45.660719,9.262575,0.020175,0.020300,10.254367,10.284510,0.618543,0.293953
746,1358069331,45.660592,9.262385,0.020363,0.020630,10.274730,10.305140,1.310032,0.295967
747,1358069332,45.660557,9.262367,0.004157,0.004141,10.278887,10.309280,-0.385496,0.295691
748,1358069336,45.660428,9.262411,0.014788,0.015350,10.293674,10.324630,3.800778,0.300726
749,1358069341,45.660258,9.262561,0.022186,0.022070,10.315860,10.346700,-0.520737,0.298960
750,1358069345,45.660125,9.262691,0.017878,0.017770,10.333738,10.364470,-0.609489,0.297388
751,1358069349,45.659997,9.262819,0.017420,0.017550,10.351158,10.382020,0.747115,0.298145
752,1358069353,45.659872,9.262994,0.019391,0.019391,10.370549,10.401410,-0.000780,0.297586
